Nvec,Chunck,NN,Time,Error,Prob
3928,0,2962,1474.97,0.0022181983,1

3936,0,2962,1461.94,0.0022181983,1

3944,0,2962,1442.43,0.0022181983,1

3952,0,2962,1509.05,0.0022181983,1

3960,0,2962,1544.11,0.0022181983,1

3968,0,2962,1562.04,0.0022181983,1

3976,0,2962,1430.72,0.0022181983,1

3984,0,2962,1812.88,0.0022181983,1

3992,0,2962,1437.83,0.0022181983,1

4000,0,2962,1543.26,0.0022181983,1

4008,0,2962,1403.2,0.0022181983,1

4016,0,2962,1546.95,0.0022181983,1

4024,0,2962,1460.7,0.0022181983,1

4032,0,2962,1607,0.0022181983,1

4040,0,2962,1312.51,0.0022181983,1

4048,0,2962,1486.16,0.0022181983,1

4056,0,2962,1470.53,0.0022181983,1

4064,0,2962,1489.3,0.0022181983,1

4072,0,2962,1454.01,0.0022181983,1

4080,0,2962,1452.49,0.0022181983,1

4088,0,2962,1518.45,0.0022181983,1

4096,0,2962,1401.11,0.0022181983,1

4104,0,2962,1472.03,0.0022181983,1

4112,0,2962,1414.58,0.0022181983,1

4120,0,2962,1612.8,0.0022181983,1

4128,0,2962,1388.4,0.0022181983,1

4136,0,2962,1550.26,0.0022181983,1

4144,0,2962,1395.12,0.0022181983,1

4152,0,2962,1934.64,0.0022181983,1

4160,0,2962,1736.12,0.0022181983,1

4168,0,2962,1552.44,0.0022181983,1

4176,0,2962,1395.07,0.0022181983,1

4184,0,2962,1473.75,0.0022181983,1

4192,0,2962,1400.21,0.0022181983,1

4200,0,2962,1337.47,0.0022181983,1

4208,0,2962,1355.54,0.0022181983,1

4216,0,2962,1387.1,0.0022181983,1

4224,0,2962,1495.84,0.0022181983,1

4232,0,2962,1397.58,0.0022181983,1

4240,0,2962,1450.47,0.0022181983,1

4248,0,2962,1412.54,0.0022181983,1

4256,0,2962,1542.82,0.0022181983,1

4264,0,2962,1392.35,0.0022181983,1

4272,0,2962,1513.49,0.0022181983,1

4280,0,2962,1574.35,0.0022181983,1

4288,0,2962,1390.03,0.0022181983,1

4296,0,2962,1560.98,0.0022181983,1

4304,0,2962,1373.82,0.0022181983,1

4312,0,2962,1468.22,0.0022181983,1

4320,0,2962,1513.85,0.0022181983,1

4328,0,2962,1805.04,0.0022181983,1

4336,0,2962,1465.88,0.0022181983,1

4344,0,2962,1432.47,0.0022181983,1

4352,0,2962,1425.2,0.0022181983,1

4360,0,2962,1367.59,0.0022181983,1

4368,0,2962,1546.73,0.0022181983,1

4376,0,2962,1527.57,0.0022181983,1

4384,0,2962,1386.79,0.0022181983,1

4392,0,2962,1377.32,0.0022181983,1

4400,0,2962,1381.88,0.0022181983,1

4408,0,2962,1551.29,0.0022181983,1

4416,0,2962,1414.03,0.0022181983,1

4424,0,2962,1347.74,0.0022181983,1

4432,0,2962,1484.06,0.0022181983,1

4440,0,2962,1354.97,0.0022181983,1

4448,0,2962,1457.29,0.0022181983,1

4456,0,2962,1378.48,0.0022181983,1

4464,0,2962,1371.46,0.0022181983,1

4472,0,2962,1432.37,0.0022181983,1

4480,0,2962,1450.98,0.0022181983,1

4488,0,2962,1417.35,0.0022181983,1

4496,0,2962,1827.49,0.0022181983,1

4504,0,2962,1506.78,0.0022181983,1

4512,0,2962,1356.78,0.0022181983,1

4520,0,2962,1455.98,0.0022181983,1

4528,0,2962,1475.42,0.0022181983,1

4536,0,2962,1415.32,0.0022181983,1

4544,0,2962,1469.76,0.0022181983,1

4552,0,2962,1413.95,0.0022181983,1

4560,0,2962,1389.53,0.0022181983,1

4568,0,2962,1603.39,0.0022181983,1

4576,0,2962,1371.41,0.0022181983,1

4584,0,2962,1344.48,0.0022181983,1

4592,0,2962,1403.79,0.0022181983,1

4600,0,2962,1409.32,0.0022181983,1

4608,0,2962,1515.1,0.0022181983,1

4616,0,2962,1378.22,0.0022181983,1

4624,0,2962,1412.34,0.0022181983,1

4632,0,2962,1527.24,0.0022181983,1

4640,0,2962,1382.11,0.0022181983,1

4648,0,2962,1346.45,0.0022181983,1

4656,0,2962,1407.98,0.0022181983,1

4664,0,2962,1777.53,0.0022181983,1

4672,0,2962,2001.56,0.0022181983,1

4680,0,2962,1406.44,0.0022181983,1

4688,0,2962,1334.47,0.0022181983,1

4696,0,2962,1479.81,0.0022181983,1

4704,0,2962,1337.21,0.0022181983,1

4712,0,2962,1376.25,0.0022181983,1

4720,0,2962,1359.42,0.0022181983,1

4728,0,2962,1361.16,0.0022181983,1

4736,0,2962,1386.11,0.0022181983,1

4744,0,2962,1402.14,0.0022181983,1

4752,0,2962,1449.39,0.0022181983,1

4760,0,2962,1488.82,0.0022181983,1

4768,0,2962,1449.67,0.0022181983,1

4776,0,2962,1308.07,0.0022181983,1

4784,0,2962,1418.49,0.0022181983,1

4792,0,2962,1383.41,0.0022181983,1

4800,0,2962,1338.79,0.0022181983,1

