Ncache,Chunck,NN,Time,Error,Prob
43600,0,2962,2167.99,0.0022181971,1

43700,0,2962,2033.9,0.0022181971,1

43800,0,2962,2167.19,0.0022181971,1

43900,0,2962,2165.41,0.0022181971,1

44000,0,2962,2057.66,0.0022181971,1

44100,0,2962,2157.91,0.0022181971,1

44200,0,2962,2090.56,0.0022181971,1

44300,0,2962,2048.36,0.0022181971,1

44400,0,2962,2169.57,0.0022181971,1

44500,0,2962,2143.89,0.0022181971,1

44600,0,2962,2061.57,0.0022181971,1

44700,0,2962,2177.88,0.0022181971,1

44800,0,2962,2055.32,0.0022181971,1

44900,0,2962,2167.91,0.0022181971,1

45000,0,2962,2192.71,0.0022181971,1

45100,0,2962,2074.37,0.0022181971,1

45200,0,2962,2174.01,0.0022181971,1

45300,0,2962,2184.43,0.0022181971,1

45400,0,2962,2071.69,0.0022181971,1

45500,0,2962,2330.83,0.0022181971,1

45600,0,2962,2204.04,0.0022181971,1

45700,0,2962,2070.62,0.0022181971,1

45800,0,2962,2168.62,0.0022181971,1

45900,0,2962,2064.63,0.0022181971,1

46000,0,2962,2093.39,0.0022181971,1

46100,0,2962,2175.2,0.0022181971,1

46200,0,2962,2071.55,0.0022181971,1

46300,0,2962,2190.08,0.0022181971,1

46400,0,2962,2170.74,0.0022181971,1

46500,0,2962,2067.32,0.0022181971,1

46600,0,2962,2196.06,0.0022181971,1

46700,0,2962,2167,0.0022181971,1

46800,0,2962,2094.49,0.0022181971,1

46900,0,2962,2191.44,0.0022181971,1

47000,0,2962,2115.73,0.0022181971,1

47100,0,2962,2107.89,0.0022181971,1

47200,0,2962,2205.52,0.0022181971,1

47300,0,2962,2091.71,0.0022181971,1

47400,0,2962,2185.02,0.0022181971,1

47500,0,2962,2193.12,0.0022181971,1

47600,0,2962,2089.77,0.0022181971,1

47700,0,2962,2212.18,0.0022181971,1

47800,0,2962,2221.29,0.0022181971,1

47900,0,2962,2085.45,0.0022181971,1

48000,0,2962,2222.06,0.0022181971,1

48100,0,2962,2233.8,0.0022181971,1

48200,0,2962,2096.01,0.0022181971,1

48300,0,2962,2203.83,0.0022181971,1

48400,0,2962,2217.39,0.0022181971,1

48500,0,2962,2097.63,0.0022181971,1

48600,0,2962,2218.75,0.0022181971,1

48700,0,2962,2221.17,0.0022181971,1

48800,0,2962,2107.07,0.0022181971,1

48900,0,2962,2217.93,0.0022181971,1

49000,0,2962,2208.61,0.0022181971,1

49100,0,2962,2138.47,0.0022181971,1

49200,0,2962,2150.52,0.0022181971,1

49300,0,2962,2222.37,0.0022181971,1

49400,0,2962,2128.27,0.0022181971,1

49500,0,2962,2209.04,0.0022181971,1

49600,0,2962,2260.3,0.0022181971,1

49700,0,2962,2176.11,0.0022181971,1

49800,0,2962,2212.17,0.0022181971,1

49900,0,2962,2230.28,0.0022181971,1

50000,0,2962,2203.24,0.0022181971,1

50100,0,2962,2139.92,0.0022181971,1

50200,0,2962,2259.93,0.0022181971,1

50300,0,2962,2122.76,0.0022181971,1

