Nvec,Chunck,NN,Time,Error,Prob
3840,30,2962,1913.03,0.0046137406,1
3848,30,2962,1846.16,0.0046137406,1
3856,30,2962,1847.28,0.0046137406,1
3864,30,2962,1856.08,0.0046137406,1
3872,30,2962,1853.64,0.0046137406,1
3880,30,2962,1857.03,0.0046137406,1
3888,30,2962,1866.03,0.0046137406,1
3896,30,2962,1864.81,0.0046137406,1
3904,30,2962,1869.52,0.0046137406,1
3912,30,2962,1876.35,0.0046137406,1
3920,30,2962,1882.78,0.0046137406,1
3928,30,2962,1884.81,0.0046137406,1
3936,30,2962,1887.63,0.0046137406,1
3944,30,2962,1888.27,0.0046137406,1
3952,30,2962,1898.79,0.0046137406,1
3960,30,2962,1899.3,0.0046137406,1
3968,30,2962,1901.97,0.0046137406,1
3976,30,2962,1905.74,0.0046137406,1
3984,30,2962,1908.52,0.0046137406,1
3992,30,2962,1918.43,0.0046137406,1
4000,30,2962,1917.77,0.0046137406,1
4008,30,2962,1843.47,0.0046137406,1
4016,30,2962,2326.19,0.0046137406,1
4024,30,2962,1850.78,0.0046137406,1
4032,30,2962,1856.67,0.0046137406,1
4040,30,2962,1860.16,0.0046137406,1
4048,30,2962,1863.1,0.0046137406,1
4056,30,2962,1870.32,0.0046137406,1
4064,30,2962,1871.36,0.0046137406,1
4072,30,2962,1873.35,0.0046137406,1
4080,30,2962,1882.09,0.0046137406,1
4088,30,2962,1887.5,0.0046137406,1
4096,30,2962,1886.12,0.0046137406,1
4104,30,2962,1892.72,0.0046137406,1
4112,30,2962,1892.52,0.0046137406,1
4120,30,2962,1895.43,0.0046137406,1
4128,30,2962,1900.58,0.0046137406,1
4136,30,2962,1905.96,0.0046137406,1
4144,30,2962,1911.33,0.0046137406,1
4152,30,2962,1918.39,0.0046137406,1
4160,30,2962,1915.44,0.0046137406,1
4168,30,2962,1840.36,0.0046137406,1
4176,30,2962,1844.42,0.0046137406,1
4184,30,2962,1846.22,0.0046137406,1
4192,30,2962,1849.16,0.0046137406,1
4200,30,2962,1852.43,0.0046137406,1
4208,30,2962,1862.35,0.0046137406,1
4216,30,2962,1860.1,0.0046137406,1
4224,30,2962,1867.33,0.0046137406,1
4232,30,2962,1867.77,0.0046137406,1
4240,30,2962,1871.49,0.0046137406,1
4248,30,2962,1875.72,0.0046137406,1
4256,30,2962,2363.64,0.0046137406,1
4264,30,2962,1882.45,0.0046137406,1
4272,30,2962,1887.95,0.0046137406,1
4280,30,2962,1887.92,0.0046137406,1
4288,30,2962,1893.2,0.0046137406,1
4296,30,2962,1899.08,0.0046137406,1
4304,30,2962,1902.78,0.0046137406,1
